figure_category,figure_label,figure_description,cohort,endpoint,panel,score_type,mouse_treatment,n_samples,mean,median,sd,q25,q75,value_scale,raw_mean,raw_median,dataset_label,description
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with raw human PLSR",score,disease control,10,0.8045056108859299,0.7929730979867012,0.025948835682454947,0.7871696627648572,0.8232038130609145,min_max_normalized_within_panel,2.428554358010424,2.4262234424544804,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated all genes
scored with raw human PLSR",score,healthy control,8,0.08719478970973715,0.08803474454219223,0.063605056372786975,0.04416371183088422,0.1037343760257182,min_max_normalized_within_panel,2.2835737309661504,2.283743500018426,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,Lanifibranor,10,0.013083236454518721,0.011360767948355832,0.009362543533386345,0.007485056849819927,0.013920659027698679,original_score_delta_from_healthy,0.013083236454518721,0.011360767948355832,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,disease control,10,0.005658296392528595,0.006193663953511397,0.004814264988859108,0.002087829582304024,0.008277868093190643,original_score_delta_from_healthy,0.005658296392528595,0.006193663953511397,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,8,1.1102230246251565e-16,-6.359488058902407e-4,0.007077145798792683,-0.004083199214574784,0.0018226176034713548,original_score_delta_from_healthy,1.1102230246251565e-16,-6.359488058902407e-4,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,Lanifibranor,10,0.47607669527825697,0.4392582488366896,0.20012807572821273,0.35641338926807115,0.49397693441137824,min_max_normalized_within_panel,2.2915523350284652,2.2898298665223025,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,disease control,10,0.3173656610700186,0.3288093546992906,0.10290682065513461,0.2410455190451893,0.37336004355979074,min_max_normalized_within_panel,2.2841273949664753,2.284662762527458,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,healthy control,8,0.19641733491285943,0.182823677342067,0.1512767941008558,0.10913733469562537,0.23537650796987777,min_max_normalized_within_panel,2.2784690985739466,2.2778331497680564,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,1.1518500910774703,1.2698193522876082,0.546872573936545,0.7908566631709318,1.3463116301845197,original_score_delta_from_healthy,1.1518500910774703,1.2698193522876082,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,1.594117722959802,1.4702724339434612,0.24102230065738087,1.4126218725369863,1.843357686983106,original_score_delta_from_healthy,1.594117722959802,1.4702724339434612,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,-2.220446049250313e-16,-0.05124619300615163,0.17127372113891592,-0.07326530301790846,0.009142326766669706,original_score_delta_from_healthy,-2.220446049250313e-16,-0.05124619300615163,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,Selonsertib,10,0.5990272045492012,0.6498854737348156,0.23576474320671972,0.4433976723950178,0.6828624104384561,min_max_normalized_within_panel,3.5990961143993543,3.717065375609492,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,disease control,5,0.7896952314879243,0.7363037210083961,0.1039082293202981,0.7114497231055905,0.8971462153465967,min_max_normalized_within_panel,4.041363746281686,3.917518457265345,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,healthy control,10,0.10244782961234981,0.08035484833986202,0.07383859934994888,0.0708620888471091,0.10638922002975618,min_max_normalized_within_panel,2.447246023321884,2.3959998303157324,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.0568981591193257,0.06409124795094323,0.023830772002691607,0.05216575204929752,0.06969616925457434,original_score_delta_from_healthy,0.0568981591193257,0.06409124795094323,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,disease control,5,0.06825368812587271,0.07084251564361033,0.009798641338429236,0.059310172570256725,0.07671900706578949,original_score_delta_from_healthy,0.06825368812587271,0.07084251564361033,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,healthy control,10,1.7763559923673033e-16,-0.0010969695947959934,0.010982143782453954,-0.005830442806279201,0.0068659815496106,original_score_delta_from_healthy,1.7763559923673033e-16,-0.0010969695947959934,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,Selonsertib,10,0.733582688824331,0.8073731113764517,0.24446837471162255,0.6850352114386672,0.8648712906771677,min_max_normalized_within_panel,7.265778500238892,7.27297158907051,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,disease control,5,0.8500735737989213,0.8766311043564105,0.10051952669084131,0.7583263693087517,0.9369151902779521,min_max_normalized_within_panel,7.277134029245439,7.279722856763176,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,healthy control,10,0.14989196817064304,0.13863868716415287,0.11266050638404124,0.090080272748472,0.22032675517811662,min_max_normalized_within_panel,7.208880341119566,7.20778337152477,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.07990343834483182,0.08994830054912706,0.03503080917504294,0.07469866499971656,0.1021241604232963,original_score_delta_from_healthy,0.07990343834483182,0.08994830054912706,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,0.09655339088324943,0.1045297213893086,0.014595179332927885,0.08121955611219267,0.10842452081619847,original_score_delta_from_healthy,0.09655339088324943,0.1045297213893086,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,-8.881801137660198e-17,-9.162194839262838e-5,0.015996209506327245,-0.010944827347494801,0.008042288318221846,original_score_delta_from_healthy,-8.881801137660198e-17,-9.162194839262838e-5,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",score,Selonsertib,10,0.7655999231692544,0.8403393396083034,0.2606488951148423,0.7268734862505785,0.9309345755738017,min_max_normalized_within_panel,7.159898927201947,7.169943789406242,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",score,disease control,5,0.8894849214051764,0.9488333002304161,0.10859633153552384,0.7753925785483946,0.9778127954581771,min_max_normalized_within_panel,7.1765488797403645,7.184525210246424,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",score,healthy control,10,0.17107346457705636,0.17039174582207545,0.11902078290615511,0.089637802012356,0.230912606569613,min_max_normalized_within_panel,7.079995488857115,7.079903866908722,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.36645457592803515,0.4099352061028634,0.21357460513551535,0.291763832327488,0.46053416515971524,original_score_delta_from_healthy,0.36645457592803515,0.4099352061028634,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,0.4903000494692655,0.4967146213795932,0.09243731162252795,0.4238874309173437,0.5784632012867477,original_score_delta_from_healthy,0.4903000494692655,0.4967146213795932,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,6.661412263133824e-17,0.00786493485244244,0.05892600995767928,-0.02710884706041261,0.04048532108611591,original_score_delta_from_healthy,6.661412263133824e-17,0.00786493485244244,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,Selonsertib,10,0.6151860988233668,0.66861342814811,0.26243227658147067,0.5234089801429072,0.7307874867611025,min_max_normalized_within_panel,1.8849409218365343,1.9284215520113626,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,disease control,5,0.7673626628166051,0.775244642552233,0.11358342025157225,0.6857573864343365,0.8756941595663198,min_max_normalized_within_panel,2.0087863953777645,2.0152009672880924,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,healthy control,10,0.16490078253554757,0.1745649125812605,0.07240601912031655,0.13159047185957115,0.2146475910290936,min_max_normalized_within_panel,1.5184863459084992,1.5263512807609416,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.07457872634189067,0.07427572115495606,0.03519447711987431,0.05584516909760595,0.09844673450270769,original_score_delta_from_healthy,0.07457872634189067,0.07427572115495606,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",delta_from_healthy,disease control,5,0.09118407774772405,0.09045490191417116,0.016865748307353292,0.08157559011501059,0.1046180850517624,original_score_delta_from_healthy,0.09118407774772405,0.09045490191417116,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",delta_from_healthy,healthy control,10,8.881801137660198e-17,2.8741331654402735e-4,0.01103456372946053,-0.006956882841317569,0.007672550380834364,original_score_delta_from_healthy,8.881801137660198e-17,2.8741331654402735e-4,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",score,Selonsertib,10,0.6361062910501926,0.6341081528818294,0.23208654861734493,0.5125696739456783,0.7935015442186656,min_max_normalized_within_panel,2.3751163238198085,2.3748133186328744,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",score,disease control,5,0.7456086622100632,0.7408001832555938,0.11121953314351254,0.6822464271493345,0.8341979138325517,min_max_normalized_within_panel,2.391721675225642,2.3909924993920892,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with raw human PLSR",score,healthy control,10,0.14430415010596404,0.146199469204928,0.0727663548671519,0.09842766436425998,0.1949000356739006,min_max_normalized_within_panel,2.300537597477918,2.300825010794462,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.0022761439116519623,0.002593941725292259,0.003930306183583812,6.99634967529672e-4,0.005145968418851288,original_score_delta_from_healthy,0.0022761439116519623,0.002593941725292259,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,0.002896452441842623,0.0021685992879811877,0.0024620646202834807,0.0015447915554593905,0.003735318636834073,original_score_delta_from_healthy,0.002896452441842623,0.0021685992879811877,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,8.881792667330725e-17,6.103968439221674e-4,0.0029381072952752263,-0.002503457230288997,0.0019328414533607008,original_score_delta_from_healthy,8.881792667330725e-17,6.103968439221674e-4,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,Selonsertib,10,0.6768482000491252,0.7000005309056057,0.2863322062769066,0.5619957526567945,0.8859217796613472,min_max_normalized_within_panel,2.2872058396747907,2.287523637488431,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,disease control,5,0.7220391601742524,0.6690133169813653,0.17936729653954456,0.6235674315967586,0.7831525689428274,min_max_normalized_within_panel,2.287826148204981,2.28709829505112,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with raw human PLSR",score,healthy control,10,0.5110256718325696,0.5554945419055117,0.2140481440474752,0.32864282464814953,0.6518377948258889,min_max_normalized_within_panel,2.2849296957631386,2.285540092607061,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Lanifibranor,10,10.170620628308697,9.703565602230745,2.119452713317165,9.25316591343691,9.960741251833245,original_score_delta_from_healthy,10.170620628308697,9.703565602230745,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
reconstructed_human_plsr,Reconstructed human PLSR,All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,10,12.206057742407184,12.043377624065009,0.4795528098172674,11.880939614608671,12.4616607831149,original_score_delta_from_healthy,12.206057742407184,12.043377624065009,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on ensemble-mean human autoencoder reconstructions.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
